chrom,donor,acceptor,intron_length,read_count
chr8,48775102,48775959,857,9
chr8,48798708,48800107,1399,8
chr8,48801783,48802817,1034,9
chr8,48811129,48812932,1803,5
chr8,48826624,48827887,1263,5
chr8,48827978,48830836,2858,13
chr8,48830943,48839753,8810,5
chr8,48841738,48842412,674,5
chr8,48842572,48843231,659,11
chr8,48846650,48847568,918,5
chr8,48849077,48852110,3033,6
chr8,48866279,48866366,87,9
chr8,48868508,48869730,1222,7
chr8,48869823,48869914,91,9
chr8,48874776,48874864,88,6
chr8,48877272,48878746,1474,6
chr8,48882617,48883070,453,8
chr8,48955741,48962412,6671,7
chr8,53555372,53558261,2889,7
chr8,53573217,53573485,268,6
chr8,53574279,53580580,6301,5
chr8,54883023,54891584,8561,7
chr8,54891731,54896922,5191,12
chr8,54900819,54906227,5408,6
chr8,56985831,56986253,422,9
chr8,56986327,56986618,291,29
chr8,56986718,56986939,221,68
chr8,61713084,61714086,1002,5
chr8,67834349,67834558,209,27
chr8,67834627,67834848,221,12
chr8,67834960,67837671,2711,22
chr8,67971680,67974088,2408,5
chr8,68044315,68049690,5375,7
chr8,68070831,68071225,394,6
chr8,68140499,68145089,4590,7
chr8,71487240,71495398,8158,5
chr8,71512317,71520311,7994,5
chr8,74204640,74204923,283,6
chr8,74205032,74205833,801,113
chr8,74650584,74651990,1406,5
chr8,74868289,74871999,3710,6
chr8,82626274,82627038,764,8
chr8,82627130,82627221,91,8
chr8,86037174,86038923,1749,7
chr8,86050710,86053616,2906,5
chr8,86127266,86129614,2348,10
chr8,90949303,90955480,6177,8
chr8,90960120,90965471,5351,5
chr8,90965919,90967510,1591,6
chr8,91063967,91064065,98,7
chr8,95547235,95549330,2095,5
chr8,95840021,95841202,1181,5
chr8,95853819,95854574,755,5
chr8,95888717,95892345,3628,7
chr8,97243360,97244001,641,46
chr8,97244168,97245383,1215,26
chr8,97245455,97247739,2284,11
chr8,97312073,97316267,4194,5
chr8,98673401,98698895,25494,10
chr8,98698980,98699656,676,10
chr8,98725997,98731276,5279,12
chr8,98735263,98736827,1564,11
chr8,99054078,99054872,794,10
chr8,99055003,99057170,2167,32
chr8,99057316,99057574,258,15
chr8,99057627,99057735,108,10
chr8,100146955,100147242,287,5
chr8,100147365,100147823,458,6
chr8,100890493,100899717,9224,9
chr8,100899846,100904135,4289,10
chr8,100904280,100905866,1586,10
chr8,101715587,101716524,937,61
chr8,101716618,101717153,535,21
chr8,101717284,101717816,532,17
chr8,101717901,101718878,977,8
chr8,101719033,101719114,81,24
chr8,101719225,101721360,2135,24
chr8,101721451,101721686,235,27
chr8,101721959,101724589,2630,21
chr8,101724685,101724879,194,57
chr8,101725017,101725314,297,42
chr8,101725409,101727689,2280,14
chr8,101727829,101730000,2171,41
chr8,101730116,101730314,198,15
chr8,101730508,101733618,3110,73
chr8,101932980,101936182,3202,5
chr8,101936278,101936362,84,8
chr8,101936526,101937143,617,11
chr8,101937267,101960823,23556,5
chr8,103277506,103279174,1668,8
chr8,103282411,103283361,950,18
chr8,103283473,103284756,1283,21
chr8,103289420,103291053,1633,6
chr8,103291167,103291263,96,5
chr8,103316397,103317312,915,10
chr8,103372418,103372816,398,5
chr8,103373434,103373809,375,7
chr8,104438373,104439324,951,5
chr8,109214152,109215211,1059,70
chr8,109215346,109215629,283,19
chr8,109226945,109228640,1695,13
chr8,109228742,109229562,820,7
chr8,109229689,109240495,10806,10
chr8,109241424,109247226,5802,82
chr8,109247331,109248389,1058,45
chr8,109248432,109252186,3754,33
chr8,109252304,109254027,1723,22
chr8,109254142,109260841,6699,13
chr8,109462165,109462656,491,5
chr8,110346703,110348356,1653,9
chr8,110348433,110351548,3115,16
chr8,110351619,110352717,1098,14
chr8,110352792,110355633,2841,14
chr8,110566172,110566957,785,5
chr8,117657342,117658709,1367,19
chr8,117658842,117661044,2202,41
chr8,117661165,117668094,6929,8
chr8,117668244,117669453,1209,11
chr8,117669553,117671051,1498,5
chr8,117671219,117738254,67035,6
chr8,117738411,117767904,29493,8
chr8,117861268,117862856,1588,27
chr8,117863006,117864186,1180,6
chr8,117864335,117864787,452,6
chr8,117866707,117868404,1697,10
chr8,117869010,117869505,495,9
chr8,117869712,117870590,878,18
chr8,117875498,117878824,3326,7
chr8,120847241,120850498,3257,7
chr8,124153141,124154501,1360,6
chr8,124154696,124156956,2260,10
chr8,124204210,124206263,2053,5
chr8,124340819,124346117,5298,6
chr8,124346261,124346439,178,8
chr8,124351686,124357123,5437,7
chr8,124384075,124384876,801,9
chr8,125516588,125520714,4126,5
chr8,125520929,125527986,7057,5
chr8,125528029,125528127,98,9
chr8,125559354,125562001,2647,14
chr8,126011936,126015417,3481,8
chr8,126017947,126019632,1685,8
chr8,126023874,126030300,6426,6
chr8,126033113,126033994,881,5
chr8,126370060,126379009,8949,5
chr8,128751265,128752641,1376,8
chr8,130867993,130874474,6481,6
chr8,130874580,130883620,9040,5
chr8,130883742,130891634,7892,7
chr8,130891717,130915557,23840,5
chr8,130915596,130916744,1148,5
chr8,141810675,141813641,2966,6
chr8,141856421,141856697,276,5
chr8,142437924,142441026,3102,5
chr8,144662897,144663223,326,6
chr8,144668460,144668898,438,5
chr8,145007519,145008165,646,5
chr8,145693162,145693241,79,5
chr8,146015347,146015739,392,25
chr8,146015855,146016661,806,16
chr8,146016880,146017157,277,6
chr8,146017299,146017376,77,11
chr8,146017525,146017750,225,17
chr9,2831344,2833356,2012,5
chr9,5069208,5069924,716,7
chr9,5090570,5090738,168,8
chr9,15465578,15466745,1167,5
chr9,15466857,15468627,1770,7
chr9,15472748,15474006,1258,10
chr9,15478550,15479588,1038,11
chr9,15479685,15486003,6318,18
chr9,15486066,15486824,758,8
chr9,15486929,15489983,3054,6
chr9,19376386,19376491,105,124
chr9,19376649,19378365,1716,54
chr9,19378512,19378705,193,31
chr9,19378916,19379484,568,28
chr9,19379616,19380187,571,15
chr9,33026988,33029882,2894,24
chr9,33029987,33030437,450,13
chr9,33030665,33034213,3548,12
chr9,33986835,33988970,2135,5
chr9,33989124,33996220,7096,5
chr9,35057527,35059060,1533,8
chr9,35697913,35698040,127,10
chr9,35704495,35704665,170,5
chr9,35720506,35720808,302,5
chr9,35724331,35724568,237,15
chr9,35724721,35724826,105,5
chr9,35725724,35732071,6347,6
chr9,36199093,36204064,4971,8
chr9,36204176,36211599,7423,6
chr9,69067928,69082109,14181,6
chr9,71789348,71827463,38115,7
chr9,75766840,75773437,6597,9
chr9,75773517,75773610,93,7
chr9,75775292,75775718,426,5
chr9,75775809,75777697,1888,11
chr9,75777777,75778391,614,6
chr9,79186700,79186733,33,6
chr9,79820995,79824338,3343,6
chr9,79840904,79841381,477,5
chr9,79985494,79985805,311,7
chr9,79986065,79996891,10826,5
chr9,86293514,86294689,1175,6
chr9,86584295,86585076,781,12
chr9,86584355,86585076,721,12
chr9,86585246,86585651,405,8
chr9,86586271,86586586,315,9
chr9,86586641,86586796,155,7
chr9,86587887,86588200,313,10
chr9,86588314,86588816,502,8
chr9,86588888,86589431,543,13
chr9,86589504,86590376,872,8
chr9,86590420,86591909,1489,6
chr9,86591966,86592603,637,16
chr9,86592701,86593109,408,24
chr9,86593194,86593287,93,9
chr9,88960700,88961213,513,5
chr9,90342644,90342941,297,6
chr9,91083520,91089992,6472,5
chr9,94984954,94985627,673,7
chr9,94985771,94991282,5511,5
chr9,94991408,95003137,11729,6
chr9,95003243,95004435,1192,6
chr9,95007353,95009658,2305,5
chr9,95009833,95012139,2306,6
chr9,95012571,95012994,423,7
chr9,95027835,95030455,2620,6
chr9,95030582,95032166,1584,9
chr9,95033358,95033814,456,6
chr9,95040205,95040480,275,5
chr9,95050192,95050407,215,10
chr9,95060168,95060538,370,7
chr9,95061236,95062171,935,5
chr9,95064104,95068034,3930,8
chr9,96323532,96324489,957,6
chr9,100326450,100328129,1679,6
chr9,100689760,100692316,2556,44
chr9,100693503,100698452,4949,75
chr9,100698546,100700339,1793,14
chr9,100745891,100756912,11021,29
chr9,100757062,100760837,3775,12
chr9,100760960,100767245,6285,18
chr9,100767435,100773552,6117,52
chr9,100773671,100774702,1031,58
chr9,100774754,100777645,2891,90
chr9,102744995,102747248,2253,5
chr9,102784508,102814698,30190,7
chr9,106861963,106862373,410,5
chr9,106864474,106864704,230,7
chr9,106864854,106873861,9007,5
chr9,106876362,106876971,609,9
chr9,108457053,108467877,10824,5
chr9,110045976,110062421,16445,6
chr9,110064395,110068659,4264,6
chr9,110074018,110081032,7014,6
chr9,110084399,110086170,1771,5
chr9,110086298,110087114,816,5
chr9,110087285,110091823,4538,8
chr9,111714774,111718069,3295,13
chr9,111746716,111753005,6289,6
chr9,111755099,111761346,6247,12
chr9,111835718,111843118,7400,10
chr9,113006499,113007057,558,32
chr9,113007123,113013099,5976,8
chr9,114132907,114133001,94,5
chr9,114133045,114133900,855,7
chr9,114694639,114695106,467,5
chr9,114911679,114919779,8100,7
chr9,115015068,115024714,9646,9
chr9,123170746,123171404,658,5
chr9,123202250,123205897,3647,6
chr9,123230275,123232388,2113,5
chr9,125075665,125084818,9153,5
chr9,125613715,125616230,2515,5
chr9,125895247,125898319,3072,7
chr9,125898460,125898659,199,6
chr9,125922741,125923255,514,8
chr9,125936121,125941285,5164,8
chr9,125941506,125946410,4904,9
chr9,127620346,127622461,2115,32
chr9,127622543,127623697,1154,15
chr9,127623834,127624188,354,13
chr9,127999433,128000419,986,11
chr9,128000587,128000868,281,7
chr9,128001106,128001219,113,6
chr9,128001610,128001699,89,11
chr9,128070159,128074730,4571,5
chr9,128103543,128104497,954,9
chr9,128104578,128109097,4519,5
chr9,128117120,128117922,802,7
chr9,130210005,130210155,150,20
chr9,130210268,130210615,347,8
chr9,130210702,130211559,857,70
chr9,130211641,130211888,247,24
chr9,130211987,130213009,1022,10
chr9,130213083,130213559,476,6
chr9,130413931,130415993,2062,5
chr9,130928685,130929037,352,5
chr9,130929443,130931330,1887,24
chr9,130932386,130938629,6243,5
chr9,130938754,130939844,1090,5
chr9,130941694,130942693,999,9
chr9,130942802,130942999,197,7
chr9,130953141,130953710,569,7
chr9,131010214,131010861,647,5
chr9,131019804,131019879,75,26
chr9,131019986,131020068,82,17
chr9,131020171,131020258,87,12
chr9,131020477,131020733,256,7
chr9,131020849,131021285,436,5
chr9,131021361,131021445,84,8
chr9,131021670,131022354,684,6
chr9,131022468,131022743,275,5
chr9,131023081,131023450,369,20
chr9,131023538,131023732,194,26
chr9,131023840,131023946,106,5
chr9,131024036,131024841,805,5
chr9,131025371,131027863,2492,8
chr9,131028160,131028248,88,8
chr9,131028299,131028565,266,11
chr9,131036251,131038171,1920,9
chr9,131451934,131453448,1514,43
chr9,131453506,131454136,630,84
chr9,131454279,131454940,661,90
chr9,131455044,131455146,102,54
chr9,131455260,131455916,656,35
chr9,131456087,131456174,87,63
chr9,131456321,131456919,598,192
chr9,131715125,131718628,3503,5
chr9,132590531,132591483,952,7
chr9,132591582,132591683,101,5
chr9,132593347,132594174,827,6
chr9,132594252,132595725,1473,13
chr9,132595796,132595936,140,7
chr9,132597045,132597417,372,5
chr9,133487892,133488342,450,5
chr9,133495845,133498094,2249,6
chr9,133738422,133747515,9093,5
chr9,134001136,134002910,1774,6
chr9,134004864,134006152,1288,10
chr9,134008046,134008492,446,7
chr9,134008596,134010284,1688,11
chr9,134022971,134025710,2739,8
chr9,134025797,134026002,205,21
chr9,134026152,134027122,970,5
chr9,134034873,134038377,3504,9
chr9,134039342,134039447,105,6
chr9,134039531,134049441,9910,12
chr9,134049705,134050846,1141,7
chr9,134051008,134053697,2689,6
chr9,134067679,134070619,2940,7
chr9,134077104,134090598,13494,5
chr9,134340465,134342949,2484,7
chr9,135797360,135798734,1374,6
chr9,136215101,136215776,675,68
chr9,136231902,136232860,958,9
chr9,138825361,138830067,4706,6
chr9,138831605,138836873,5268,5
chr9,138837843,138838114,271,5
chr9,138838217,138839643,1426,7
chr9,138839751,138845525,5774,15
chr9,139306651,139306941,290,5
chr9,139341816,139342020,204,5
chr9,139722998,139723844,846,6
chr9,139734317,139734605,288,13
chr9,139734664,139734773,109,35
chr9,139756797,139757357,560,6
chr9,139757451,139757739,288,7
chr9,139887863,139888031,168,7
chr9,140005235,140005331,96,5
chr9,140005402,140006141,739,5
chrM,2638,2772,134,8
chrM,2638,2776,138,5
chrX,8434070,8434160,90,5
chrX,12993287,12994364,1077,5
chrX,12994480,12994895,415,9
chrX,13785403,13786172,769,5
chrX,13786343,13786836,493,7
chrX,15821919,15822233,314,6
chrX,16754355,16759838,5483,12
chrX,16855808,16857943,2135,6
chrX,18266002,18274967,8965,5
chrX,19368228,19369398,1170,5
chrX,19373875,19375769,1894,5
chrX,19377142,19377606,464,10
chrX,21990108,21990624,516,14
chrX,21990689,21995178,4489,19
chrX,21996232,21996994,762,6
chrX,22002536,22003261,725,7
chrX,23801534,23801774,240,7
chrX,23801826,23801916,90,7
chrX,23803677,23803802,125,5
chrX,24073154,24073731,577,11
chrX,24073795,24075537,1742,11
chrX,24080691,24082317,1626,15
chrX,24084209,24086080,1871,49
chrX,24086225,24089674,3449,5
chrX,24089844,24091207,1363,7
chrX,24091380,24094838,3458,15
chrX,39923852,39930225,6373,5
chrX,41000684,41002543,1859,5
chrX,41002696,41003774,1078,7
chrX,41007828,41010173,2345,6
chrX,41025467,41026734,1267,8
chrX,41047370,41048561,1191,7
chrX,41055991,41056616,625,5
chrX,41069935,41073820,3885,7
chrX,41077850,41078354,504,5
chrX,41088662,41088819,157,6
chrX,41089032,41089753,721,9
chrX,41089849,41091639,1790,7
chrX,41200869,41201747,878,10
chrX,41203381,41203491,110,7
chrX,41203652,41204432,780,9
chrX,41205663,41205757,94,10
chrX,41205875,41206111,236,7
chrX,41206265,41206564,299,8
chrX,41206704,41206892,188,8
chrX,44383521,44386482,2961,5
chrX,47041725,47044453,2728,5
chrX,48116745,48117180,435,7
chrX,48121250,48123216,1966,5
chrX,48123352,48125721,2369,7
chrX,48125826,48126288,462,7
chrX,48380295,48382086,1791,5
chrX,48385673,48386621,948,5
chrX,48432961,48433555,594,11
chrX,48433671,48433948,277,7
chrX,48434807,48434895,88,5
chrX,48434992,48435413,421,18
chrX,48435497,48435852,355,14
chrX,48650875,48651578,703,5
chrX,48674049,48674290,241,5
chrX,48846415,48847096,681,5
chrX,49032614,49033251,637,5
chrX,53115492,53116957,1465,5
chrX,53410174,53421697,11523,6
chrX,53421808,53423146,1338,6
chrX,53423537,53426510,2973,10
chrX,53430604,53430708,104,6
chrX,53432081,53432176,95,8
chrX,53436200,53436351,151,7
chrX,53436434,53438710,2276,6
chrX,53439203,53439849,646,6
chrX,53440088,53440181,93,8
chrX,53584388,53585615,1227,8
chrX,53587377,53588716,1339,5
chrX,53588885,53589071,186,9
chrX,53610876,53611145,269,11
chrX,53613531,53613741,210,5
chrX,53616776,53617363,587,6
chrX,53661250,53672262,11012,6
chrX,53681075,53707001,25926,6
chrX,55042175,55043918,1743,5
chrX,55246885,55247807,922,5
chrX,55247896,55248199,303,6
chrX,55248308,55249053,745,5
chrX,55249179,55250419,1240,5
chrX,64955292,64956656,1364,15
chrX,64956787,64957039,252,11
chrX,64957200,64958386,1186,9
chrX,64958479,64958831,352,9
chrX,64959056,64959590,534,10
chrX,65219799,65220263,464,7
chrX,69370172,69385682,15510,9
chrX,69510000,69510287,287,6
chrX,69561781,69563552,1771,6
chrX,69573657,69594000,20343,5
chrX,69596060,69606467,10407,8
chrX,69607147,69615520,8373,6
chrX,70503571,70504246,675,11
chrX,70504303,70510478,6175,10
chrX,70510641,70511628,987,9
chrX,70511822,70514076,2254,5
chrX,70514378,70516414,2036,10
chrX,70516510,70516700,190,5
chrX,70516897,70517226,329,9
chrX,70517311,70517685,374,18
chrX,70517788,70518318,530,11
chrX,70518358,70518556,198,14
chrX,70603014,70603811,797,5
chrX,70608228,70608587,359,6
chrX,70609515,70612418,2903,5
chrX,70612844,70613150,306,6
chrX,70679101,70679401,300,6
chrX,70753186,70756027,2841,7
chrX,70756208,70757678,1470,5
chrX,70767873,70774362,6489,8
chrX,70774442,70775039,597,11
chrX,70775944,70776529,585,12
chrX,70776630,70776801,171,5
chrX,70781750,70782696,946,5
chrX,70782867,70782979,112,9
chrX,70783096,70783178,82,5
chrX,70783349,70784450,1101,13
chrX,70784603,70787349,2746,7
chrX,70787602,70787842,240,9
chrX,70787966,70793469,5503,16
chrX,71492622,71493081,459,36
chrX,71493239,71493650,411,14
chrX,71493822,71494902,1080,17
chrX,71495000,71495393,393,18
chrX,71495574,71496006,432,25
chrX,71496084,71497042,958,26
chrX,73042051,73045949,3898,5
chrX,73051109,73053072,1963,10
chrX,73065872,73066446,574,9
chrX,73814224,73815643,1419,5
chrX,74291518,74293523,2005,5
chrX,77155090,77158139,3049,7
chrX,77158264,77160680,2416,13
chrX,77365414,77369240,3826,9
chrX,77369657,77372808,3151,12
chrX,77372912,77373547,635,20
chrX,77373667,77378331,4664,12
chrX,77378446,77378691,245,7
chrX,77378871,77380370,1499,5
chrX,77380548,77380823,275,8
chrX,77380922,77381286,364,9
chrX,79952362,79955455,3093,5
chrX,100646034,100646446,412,36
chrX,100646552,100646742,190,127
chrX,100646810,100650322,3512,27
chrX,100650445,100650715,270,99
chrX,102470166,102470609,443,11
chrX,102470692,102471076,384,19
chrX,106310923,106312484,1561,6
chrX,106332069,106356626,24557,6
chrX,106358786,106359091,305,6
chrX,106359284,106359879,595,6
chrX,117700616,117702041,1425,6
chrX,117772090,117773397,1307,5
chrX,118602589,118603623,1034,10
chrX,118975221,118975697,476,5
chrX,118975741,118977153,1412,5
chrX,119005976,119007266,1290,8
chrX,119007356,119010476,3120,8
chrX,119070645,119072692,2047,7
chrX,119660711,119663956,3245,8
chrX,119664109,119666276,2167,5
chrX,119666449,119668335,1886,10
chrX,119668441,119669684,1243,9
chrX,119672625,119673122,497,8
chrX,119673227,119674224,997,5
chrX,119675575,119676820,1245,5
chrX,119676888,119677581,693,9
chrX,119677664,119677968,304,7
chrX,119678498,119679298,800,5
chrX,122744808,122745290,482,6
chrX,122744814,122745290,476,12
chrX,122745367,122747249,1882,15
chrX,122747407,122747489,82,13
chrX,122747559,122747902,343,26
chrX,122748040,122753251,5211,5
chrX,122754816,122755007,191,5
chrX,122755438,122756608,1170,12
chrX,122756711,122756955,244,10
chrX,122757822,122757910,88,7
chrX,122760513,122761543,1030,8
chrX,122766891,122767803,912,6
chrX,122801129,122802009,880,18
chrX,122831601,122837303,5702,5
chrX,122846758,122866801,20043,11
chrX,123034543,123040837,6294,7
chrX,123156521,123159689,3168,12
chrX,123159768,123164810,5042,20
chrX,123181355,123182854,1499,18
chrX,123182928,123184035,1107,8
chrX,123185069,123185164,95,5
chrX,123185244,123189977,4733,6
chrX,123195191,123195620,429,15
chrX,123195724,123196751,1027,14
chrX,123196844,123196965,121,17
chrX,123197055,123197697,642,7
chrX,123211908,123215229,3321,12
chrX,123215378,123217270,1892,5
chrX,123220620,123224424,3804,5
chrX,123227994,123229221,1227,23
chrX,131157687,131188658,30971,6
chrX,131206389,131206840,451,6
chrX,133547687,133547852,165,6
chrX,133551332,133559230,7898,9
chrX,133559360,133559690,330,7
chrX,133609394,133620494,11100,9
chrX,133627620,133632419,4799,6
chrX,133632714,133634059,1345,5
chrX,134994573,134994956,383,5
chrX,135957744,135958661,917,6
chrX,135960245,135961175,930,5
chrX,135961282,135961477,195,10
chrX,137715147,137717617,2470,5
chrX,147009911,147010176,265,6
chrX,151123556,151123839,283,5
chrX,152955961,152956758,797,7
chrX,152959722,152959798,76,8
chrX,152959901,152959987,86,10
chrX,152960344,152960528,184,10
chrX,153186262,153186549,287,5
chrX,153218409,153219057,648,5
chrX,153578235,153578398,163,6
chrX,153581043,153581139,96,5
chrX,153590700,153590785,85,5
chrX,153590946,153591028,82,11
chrX,153592533,153592626,93,6
chrX,153593325,153593503,178,7
chrX,153593854,153594391,537,5
chrX,153594592,153594675,83,5
chrX,153595007,153595099,92,8
chrX,153595218,153595764,546,10
chrX,153595912,153596008,96,5
chrX,153609162,153609241,79,6
chrX,153626735,153626837,102,93
chrX,153626739,153626837,98,6
chrX,153626883,153627678,795,80
chrX,153627737,153627827,90,33
chrX,153627935,153628143,208,38
chrX,153628282,153628804,522,8
chrX,153628967,153629042,75,11
chrX,153670602,153670720,118,5
chrX,153674908,153676831,1923,9
chrX,153676908,153677037,129,6
chrX,153677104,153677240,136,7
chrX,153678447,153678556,109,5
